ID,Group,Time,Condition,L1_Req,L1_Calque,Latency,Fluency,N400
9,CG,T3,Control,2.835657313612441,4.719420241874707,591.8944387386016,100.0,1.6675711719181083
9,CG,T3,Mismatch,6.612585176223803,10.31516286965057,1500.994270347572,35.531922689193294,6.219529673611841
9,CG,T3,Target,2.6752586730285532,6.794321412885566,932.970918060045,78.0856683036645,4.374368973049691
10,CG,T1,Control,6.420578457776627,1.1125234686496581,618.1813795884816,100.0,2.015375995778812
10,CG,T1,Mismatch,19.50213249747995,8.960912932132779,1752.9604831200818,37.83924126112184,6.964627389475316
10,CG,T1,Target,12.662164979011546,5.182809022997773,1154.6825302526497,66.54283588368658,2.739612094532654
10,CG,T2,Control,5.246135216400695,6.512583252705974,656.5422171538119,93.86590088098808,3.743989719237404
10,CG,T2,Mismatch,12.904052573174251,14.969280294056686,1347.990281892626,25.253100479044036,9.386918979827433
10,CG,T2,Target,9.342351163257609,9.005795480359373,869.2883260295041,65.07438830543336,4.953328828960871
10,CG,T3,Control,6.046199287641929,2.6164476236495147,578.9684868602244,100.0,3.007815312755222
10,CG,T3,Mismatch,14.114052264993012,6.842596174011433,1363.8369628612995,44.77532092993185,8.641709842444861
10,CG,T3,Target,9.87055660919629,3.4515882453693756,860.9509294908198,72.9041161414974,5.858090895082394
11,CG,T1,Control,5.916706997637842,5.604402975106427,577.0642952247618,100.0,3.523421571371499
11,CG,T1,Mismatch,14.74070007179629,10.84324503762859,1467.745948950271,23.49111417269626,7.792763445457208
11,CG,T1,Target,9.521322101702017,8.041206776130384,1171.8572925865892,82.24293222255679,5.965806370724377
11,CG,T2,Control,4.45445631111729,6.184593506722791,699.0339520459438,87.07669190311493,4.276375614190763
11,CG,T2,Mismatch,10.045494037872466,17.378353358202677,1712.2853611092223,30.772820385363016,11.82252935566304
11,CG,T2,Target,6.547181226982614,10.670150655199453,1312.5704786734213,66.9995388719153,5.4495021590140595
11,CG,T3,Control,3.428018823234518,4.313007167821667,791.7219183278204,86.92490349393911,4.4549509565210474
11,CG,T3,Mismatch,9.986819260915619,12.849249343297831,1887.6951627755448,35.44106420244533,9.37676373808852
11,CG,T3,Target,6.141759618531917,9.478157733518332,1277.694591751429,68.3384269298353,6.403300025427898
12,CG,T1,Control,7.219370152640987,6.072882195327811,801.8449151461355,86.98788409254291,0.05807624463905503
12,CG,T1,Mismatch,14.526172788396536,15.536396939739324,2154.6381939027115,30.661013819691583,7.113631055969566
12,CG,T1,Target,10.780390017713362,7.3434074846157795,1395.414575484434,58.08283509635705,3.2487207057177505
12,CG,T2,Control,4.18901615464944,3.5912573197806585,626.0908857819851,100.0,4.845884785346328
12,CG,T2,Mismatch,8.78297735003893,6.655638230128076,1774.9851132380948,35.716543979096215,9.878719214976934
12,CG,T2,Target,5.227447243540637,4.767358682917927,1125.1744090629697,73.29871253942791,6.320012016414091
12,CG,T3,Control,5.962416853403165,3.1489750528648734,758.4916247513432,100.0,3.9670741164164265
12,CG,T3,Mismatch,16.313909250430164,9.425685778284059,2052.8846677758534,20.57581083764535,12.607252105738198
12,CG,T3,Target,10.113929553076312,7.792640623147964,1321.3839198103517,71.17388945070984,10.16001125056139
13,CG,T1,Control,6.198418334833055,3.2475336772760572,533.4816513946215,100.0,3.6954373142655115
13,CG,T1,Mismatch,16.21588897426863,8.20565216886748,1521.45467146539,49.140329477359145,7.697117746605304
13,CG,T1,Target,9.214993848425234,4.453269802793017,1014.935004337981,72.96364619469671,4.9844500453853975
13,CG,T2,Control,6.228802005284314,4.998853377515067,675.2577472012654,85.70546633177044,2.6996907476014416
13,CG,T2,Mismatch,16.437338018254252,11.608421785967561,1632.6959659261975,35.40339265270518,4.949275472146344
13,CG,T2,Target,10.239334660562568,7.238300709775896,1057.8681919933676,58.003291317447385,2.4681760348550545
13,CG,T3,Control,3.089983784872614,6.2662901765176935,766.3485735208595,85.45888033975942,3.5253117950133768
13,CG,T3,Mismatch,8.61204384258079,11.616022267412738,1688.8076040163892,24.584246756590893,8.699500567612914
13,CG,T3,Target,6.12521081230041,8.429693142724114,1155.6952729026912,57.53561583786532,5.494328010461609
14,CG,T1,Control,4.902286674558141,3.2524599718446128,823.1186330530895,89.56726233160923,1.2125640477979442
14,CG,T1,Mismatch,14.538277831780734,7.083505584195066,1815.789564966823,36.68279319270903,4.145798797299248
14,CG,T1,Target,11.561130673920488,4.114221864814065,1121.2737105872623,71.64291158911766,5.188734501836825
14,CG,T2,Control,6.232876858030413,5.4916108792625735,798.5508624465126,100.0,2.4962280380529047
14,CG,T2,Mismatch,13.398766871698639,12.276454004139907,1819.9318817180758,42.39314109339799,4.282559379155031
14,CG,T2,Target,10.006796723191357,7.5716948481255955,1358.0940070610131,76.29247873409463,2.861970658378284
14,CG,T3,Control,3.2454883091459426,4.668101305809853,726.9063074234132,100.0,6.7108943903419025
14,CG,T3,Mismatch,8.571041847040156,11.204443592461017,1871.0053197574045,31.81667443014959,13.4244670126826
14,CG,T3,Target,5.029329680003777,8.304133697044971,1196.4287044283144,73.0504974834839,11.654767166133459
15,CG,T1,Control,6.004459570179961,5.531813664938803,696.652537366587,100.0,3.496740324753866
15,CG,T1,Mismatch,14.206210020072842,14.918595475023066,2073.1336890336765,38.63732699984555,7.264102430669508
15,CG,T1,Target,11.715975872742433,11.537706770482918,1259.2440909620884,65.52693980734546,4.810235876546762
15,CG,T2,Control,7.984539842141221,2.906598711062042,768.1878193677275,87.89335442651299,3.765562343870968
15,CG,T2,Mismatch,16.20275883008933,6.8153914340758215,1658.0406128384577,40.83365882967318,7.811095656596141
15,CG,T2,Target,10.48382047970715,5.591989941592191,993.0050987259656,67.93904513225368,5.102252635570603
15,CG,T3,Control,7.011013899916607,0.07343060717669525,755.4622671361437,79.86262941374265,0.4066022119347763
15,CG,T3,Mismatch,22.033419900169466,3.999499829510501,1757.7156526480208,21.648155248891946,7.461318662303953
15,CG,T3,Target,12.833076297347962,2.477966315116197,1151.931040964881,57.386568337163375,4.3740251721466965
16,CG,T1,Control,7.7521886585877455,4.834924602304386,682.0832892192411,87.12132240378328,3.4877035329144404
16,CG,T1,Mismatch,17.12362569455212,11.471293715346857,1606.5565563362106,29.38574220406432,9.269372494081452
16,CG,T1,Target,12.00185699046676,9.047497868157278,1024.3270470133934,66.21608603223032,6.3178945044216945
16,CG,T2,Control,3.4359236785382223,2.3238120473483987,618.2278972235792,87.06871746966226,4.803940939056702
16,CG,T2,Mismatch,11.379572387054589,10.679055120477443,1630.3514985202778,32.55187136229556,13.459489264166878
16,CG,T2,Target,7.125345199802997,7.079599697070024,1193.5032767749274,54.52831076605824,7.640157687521939
16,CG,T3,Control,5.978869356697156,1.904275795930777,613.3470069139496,93.32152601525857,3.5906367885892494
16,CG,T3,Mismatch,13.809941046552577,1.7160906340759539,1753.5293366413557,31.247139847618577,8.458720932690634
16,CG,T3,Target,9.204030502903104,1.4162264022161042,1169.6165416241734,65.5980277031989,6.8113944212822926
17,CG,T1,Control,5.497056295064839,4.2972244422326735,783.0618693047993,100.0,1.3065594478350846
17,CG,T1,Mismatch,10.957948398931174,10.177313100857262,1870.5565235441131,37.33699483110978,5.996395522579312
17,CG,T1,Target,6.941755004379583,7.6499949146522646,1083.8539483349487,69.44284810384434,3.0812758766056993
17,CG,T2,Control,5.599784096171903,4.498270271338042,555.759225175928,100.0,3.6073352796935394
17,CG,T2,Mismatch,12.68922506289295,10.358371214705786,1594.974286350825,40.33151678161022,7.9430561962965385
17,CG,T2,Target,7.990242178321716,6.377334226713836,1086.9544043563487,77.02427395028992,4.069159551072653
17,CG,T3,Control,4.148396910026209,4.361229420040272,900.6923959526815,100.0,2.173169377898195
17,CG,T3,Mismatch,9.071363827605607,13.538900722427588,2163.933826386565,43.95129874243785,4.786482823178593
17,CG,T3,Target,5.256951147498911,8.379884520412302,1346.1977932380396,90.50350033872562,4.401016769322086
18,CG,T1,Control,6.195164790680042,7.068436845186481,647.39985040051,100.0,3.961299403810249
18,CG,T1,Mismatch,11.878807612573427,13.63107427667235,1604.9727861439724,37.137593283131416,8.62618548004052
18,CG,T1,Target,6.362525914063025,9.854101390139014,1017.5547572824231,67.15135063696972,7.929940970241731
18,CG,T2,Control,4.048537125257828,4.040333422730119,392.34122043769173,81.97350883142038,2.834917100535648
18,CG,T2,Mismatch,8.857756405195776,8.803263407629839,1051.1418292329172,33.75003739426225,5.70436767116101
18,CG,T2,Target,6.3417161316015145,6.605260565578593,784.0762423890081,67.27596551189274,4.9555609393227495
18,CG,T3,Control,2.424685338439873,5.161127953114664,568.6120479648304,97.95754193800218,4.302673463132774
18,CG,T3,Mismatch,8.976793531960215,15.160017792704467,1275.0874873502844,32.32518247114668,8.133097159318895
18,CG,T3,Target,5.182394335091775,10.987865977369534,973.3336314192907,73.60882832085032,5.314167373721696
19,CG,T1,Control,7.8359884277862,1.9509084899294393,803.8166448535878,99.61723240910604,1.4728352121591355
19,CG,T1,Mismatch,18.442783355087137,7.141920763427653,1885.5946630356727,22.34100555025516,4.401460485686493
19,CG,T1,Target,12.441516626353765,3.378787980943108,1328.0160141998883,67.56207578110364,3.62343502155257
19,CG,T2,Control,6.2615770208940305,5.716824415744125,553.1482518358082,98.0928475370438,2.193791691474935
19,CG,T2,Mismatch,13.924315824252837,10.543685470570331,1671.7333962219377,46.8035283928852,6.818339790551762
19,CG,T2,Target,9.878546642919511,7.262665152687793,1038.9129858722615,77.62936582456267,2.622293417911185
19,CG,T3,Control,5.5318935538025675,7.631403728211212,855.4102604959656,83.04651149840622,5.704466160554019
19,CG,T3,Mismatch,12.678330809091214,11.614871050334292,2063.4828293027563,31.235251531319516,12.396802964709494
19,CG,T3,Target,10.207841534379696,8.085148665534001,1437.2638158624143,61.630982761117735,8.191092985355688
20,CG,T1,Control,1.6076912112655826,2.730420435260748,735.5635032500313,100.0,2.166646978527094
20,CG,T1,Mismatch,6.977461335151874,8.710621026666503,1819.2466634501368,32.61472266134213,6.897607228850988
20,CG,T1,Target,4.13096867868598,6.935339292206064,1257.8623627540096,62.56310027835318,5.161478807138796
20,CG,T2,Control,3.1842561569146985,3.418397788472547,613.909517442787,100.0,3.4552684464640477
20,CG,T2,Mismatch,12.486079007089991,9.48284054108022,1491.2338481756515,31.86657883067933,7.650141616954712
20,CG,T2,Target,8.402785801824601,4.909083584051732,1090.9458946751843,78.1118286178417,4.286264677701538
20,CG,T3,Control,3.267563291048529,4.656670414576102,664.8595103548231,100.0,3.3145514560920804
20,CG,T3,Mismatch,11.008955043894218,12.219702975475615,1667.4460063018487,42.12470170647861,7.4980041809105105
20,CG,T3,Target,6.898859345583331,9.575077628870309,1127.1415666283547,65.99439772991342,4.618286088604757
21,CG,T1,Control,5.969569873678081,3.262181351619273,668.4895774623191,100.0,2.3353468847895993
21,CG,T1,Mismatch,9.66958309514127,9.032554535364872,1921.9335674586944,33.70847486020831,9.154015591919835
21,CG,T1,Target,7.239265836950821,5.849644258547681,1245.7745553221669,82.82434265921404,4.972971812214419
21,CG,T2,Control,5.116233312170125,5.003553036876107,636.1769101721981,100.0,2.8639392710397646
21,CG,T2,Mismatch,15.296865572403819,14.253363151538244,1600.563055182171,36.294773545134746,7.598080186327383
21,CG,T2,Target,9.919324664688862,10.75990417598517,1078.9448099905271,82.1939226097888,3.5122915442133023
21,CG,T3,Control,5.2322794548705,4.397624676539792,729.5351083155635,100.0,4.918654599816731
21,CG,T3,Mismatch,11.986840831381173,14.376901812742963,1873.6726363350413,46.45587609355849,10.669290285702916
21,CG,T3,Target,7.860610336280807,9.375968327150346,1295.4767409911549,86.74504707602176,7.175366395543393
22,CG,T1,Control,3.914857963932371,5.497734290937419,695.4545287057583,95.23730485710094,2.5640300374776785
22,CG,T1,Mismatch,14.894483755192415,12.285775878963612,1821.33424360839,36.28514629089569,8.36841431563388
22,CG,T1,Target,8.767950951625071,8.76896954239534,930.72699152575,74.50775950183278,2.3990694637134142
22,CG,T2,Control,4.164521293551699,4.640475050796801,560.2847844045575,100.0,2.365403848823275
22,CG,T2,Mismatch,13.142250949541024,12.06208353054414,1539.238441846215,47.57043430088052,4.877639759328019
22,CG,T2,Target,10.235989431280682,8.214167148915944,955.3084655058659,87.19046094701224,3.8630870769483443
22,CG,T3,Control,3.6264825101271665,4.141676926634187,747.6454595134846,100.0,3.9172703052835063
22,CG,T3,Mismatch,8.653494926456945,12.373667548383102,1855.0840568919427,36.680760711385936,8.506047017079329
22,CG,T3,Target,4.531258361933652,10.031587294022172,1196.0925648225273,69.90874807343286,6.334733880476475
23,CG,T1,Control,5.6920235841928095,3.6904283568088365,704.3653275420373,91.13499186457784,4.844003332121951
23,CG,T1,Mismatch,13.397163261639175,6.83894511517804,1711.0768964805006,36.09481542035401,10.300624999729234
23,CG,T1,Target,9.665827555418495,6.209459991270554,1268.274841423143,71.15674566543264,6.7773802814807045
23,CG,T2,Control,3.9127784112646897,4.25957191647778,617.954436213192,94.92180790036846,1.7868329112087151
23,CG,T2,Mismatch,11.518331465115788,7.525945636495944,1607.7917368535423,35.13073401125894,7.361092325974832
23,CG,T2,Target,8.604524527739322,5.519969560818226,1062.5154943947243,78.08469245235402,4.813859708841151
23,CG,T3,Control,3.4859637446576275,2.3630822624185868,688.9571471417872,95.09675508860944,3.5843962250955275
23,CG,T3,Mismatch,10.656802533638158,10.898831844245581,1680.4169823602551,36.88319397378991,6.15401862637018
23,CG,T3,Target,6.6163493000380855,7.388950161797635,1168.8850273949427,71.02512793704214,2.754183698712393
24,CG,T1,Control,4.9078581069613305,3.145555502054845,617.8784217468888,90.51401710252233,2.449859749497714
24,CG,T1,Mismatch,13.545349487258589,5.205165599231929,1468.4994087379448,26.392472110581867,8.221772740080196
24,CG,T1,Target,9.579010722239412,4.603123502274501,919.488790827917,68.28083942619301,5.7430950825572555
24,CG,T2,Control,6.981734166908325,6.1593315306822145,777.1807549380231,98.25960198804475,3.5553859853735466
24,CG,T2,Mismatch,14.068365670804981,16.46456369013268,1842.242598488244,41.65365331322178,7.291473527999851
24,CG,T2,Target,8.483864490892298,9.882528809737936,1256.6512125227232,81.94614248558717,4.171524784519942
24,CG,T3,Control,3.3629465381838464,2.954699732990269,626.6193591962561,95.6540794473182,1.5617933791034802
24,CG,T3,Mismatch,9.058229486872989,11.105159321056853,1806.6448678352956,33.77136373092695,7.290703168919743
24,CG,T3,Target,5.845475111284449,5.7017010589845665,1096.889213772032,81.80737826733738,3.879991735170064
25,CG,T1,Control,5.81968658807429,4.992878864540414,578.9848841631665,100.0,3.6362248737619067
25,CG,T1,Mismatch,14.875304084734477,15.566203814562735,1759.3954910339849,37.68903054655416,9.06948964341801
25,CG,T1,Target,10.49336826992425,10.251027491208571,1160.729246319609,73.52327619519133,6.554518168885333
25,CG,T2,Control,5.612656690607217,4.916209351848859,718.5486667726129,100.0,1.5650146279600095
25,CG,T2,Mismatch,12.218117461013316,9.637923777692883,1640.4332433951727,43.71209480104385,7.13329081008995
25,CG,T2,Target,8.677983184804567,8.556351862368222,1161.4363354288223,76.6497263451111,5.2113543000533955
25,CG,T3,Control,5.146275331767622,5.61499656574989,764.0522150045562,100.0,3.9986813728072534
25,CG,T3,Mismatch,13.124217740393094,11.546378569288196,1915.7535972804735,38.42210713129171,11.994874444119654
25,CG,T3,Target,9.651194067396046,7.478256733790155,1244.0251746146998,78.47198062332994,8.196080478308637
26,CG,T1,Control,3.4620761859259854,5.119958626949705,660.1344518543631,100.0,2.475884197953
26,CG,T1,Mismatch,11.859353118515337,13.437894549866591,1766.182225427407,43.22643304659568,6.556218002310782
26,CG,T1,Target,6.865506989310199,10.336178394599639,1169.7611206648965,86.29894291485469,2.6904216344146743
26,CG,T2,Control,4.567709130521166,3.7051184422780685,474.2325289078585,99.11628407000516,3.448900519069297
26,CG,T2,Mismatch,10.077738609842791,9.146155539622095,1268.612356862054,30.028081752579656,7.02572557617724
26,CG,T2,Target,7.975731396987946,3.625647598622176,712.5618539303063,64.07810567127335,4.248836579374879
26,CG,T3,Control,4.220968704504866,4.0914485181653015,806.7942112895765,100.0,1.7084618608100541
26,CG,T3,Mismatch,12.337568687903152,13.386921848457483,2188.7212964731307,37.33119884663631,6.089462364414427
26,CG,T3,Target,8.864474964253462,7.35293502411334,1461.0411318215986,67.34903006278797,3.1581875459449797
27,CG,T1,Control,2.6441968458192022,4.17879578307556,588.9097989002528,100.0,4.658105025098854
27,CG,T1,Mismatch,8.863275557652903,12.943831566901608,1390.135784370332,46.122982551061256,10.716611123961238
27,CG,T1,Target,5.83460012387847,6.555717846734099,958.1545398325986,79.6624102106147,7.083335743680194
27,CG,T2,Control,5.864201945571868,2.7052719000682135,774.7861077475111,100.0,5.921503969023313
27,CG,T2,Mismatch,13.17265652135906,3.367776168410506,1912.6028145714224,43.95135333939263,9.533464446340137
27,CG,T2,Target,6.425950870475878,2.7781458723351187,1341.463956906984,73.14850814035205,6.920152518807311
27,CG,T3,Control,2.055051545490882,2.5419683530178356,608.392835284837,100.0,2.943754746600723
27,CG,T3,Mismatch,7.472184971749673,7.452548054858381,1652.7122961834227,31.906598486836838,4.159222508371153
27,CG,T3,Target,3.3558979463807397,4.8924196449424615,1135.9477205290207,71.86386121706245,3.949457443604584
28,CG,T1,Control,6.295171070941415,3.9264371440576085,705.1649733336691,100.0,2.939339264741323
28,CG,T1,Mismatch,16.338680162328085,7.67641824774881,1653.5817031047025,38.8384247505446,9.873861799755211
28,CG,T1,Target,9.454717409390453,3.202740111373976,995.0798454199224,64.98557018220468,7.280178911187553
28,CG,T2,Control,5.58999958633037,2.6188675391409793,586.7898540433478,100.0,4.824798275770647
28,CG,T2,Mismatch,16.944457391743455,5.527441321488748,1494.054231232257,37.42484826025975,9.650937325113393
28,CG,T2,Target,10.039395098318158,3.427572652139891,844.1763161831166,81.65394228479539,6.02684751180288
28,CG,T3,Control,4.76849352270681,7.3422981459722685,623.1205439870184,100.0,2.478370985017473
28,CG,T3,Mismatch,9.189830146981606,15.762316434935082,1686.5169183487742,51.15507698784138,7.328845631406424
28,CG,T3,Target,6.583172959449487,9.682814843383976,1017.7326372145039,80.57655492142888,3.947019285729665
29,CG,T1,Control,8.389482873539919,5.781319650960737,712.7843928101536,100.0,4.364443929168423
29,CG,T1,Mismatch,22.70329174606839,17.683995789249426,1645.7215111502571,41.12459771442249,9.006632832440925
29,CG,T1,Target,14.95133887818456,10.939680583741277,1162.891699797584,75.5367793209851,6.36387925937794
29,CG,T2,Control,8.323331679532135,0.8961594714142991,602.6975513787597,100.0,1.755871065747868
29,CG,T2,Mismatch,18.42279678899664,5.742412320899847,1837.3979794184459,51.75475440980641,5.047878713515488
29,CG,T2,Target,12.140263146722516,4.197368827428678,1323.2514229479445,81.28588664651153,2.6633414165241023
29,CG,T3,Control,4.009137366465369,0.0,599.7163110144073,100.0,3.4724708723289512
29,CG,T3,Mismatch,8.214122939252368,1.1695077446027318,1652.6520363283516,43.393299442785946,10.563891324886223
29,CG,T3,Target,5.577618954449813,1.762446080843828,1048.6086720655983,67.09434860036761,7.409412209671367
30,CG,T1,Control,4.472741485578474,7.057794385548763,529.5139566684807,81.14386379326814,3.7509451017956423
30,CG,T1,Mismatch,15.540632232714975,15.679607034456913,1462.2538883877007,19.276137367814766,9.276146853079096
30,CG,T1,Target,7.200670143061805,9.785819299454934,1030.759911896077,42.482969081515904,5.144214491789919
30,CG,T2,Control,6.64746849358297,4.294624697193414,399.4676243608545,97.72090443864363,2.7372310541978746
30,CG,T2,Mismatch,12.68737621819513,9.060331958024488,1323.9482984854953,36.76409244713256,5.606106767781491
